,ECOZONE_NAME_EN,TREED,CaMPNutrient_2024,DEPTHCLASS,PeatC_dens,Core_C_density,MIDDEPTH
1,Arctic Cordillera,N,bog,1,0.0333753163586311,0.0500629745379466,15
2,Arctic Cordillera,N,bog,2,0.0377778313641314,0.131761208853117,30
3,Arctic Cordillera,N,bog,3,0.0403531375512112,0.258171519606492,45
4,Arctic Cordillera,N,bog,4,0.0421803463696316,0.450527798964186,60
5,Arctic Cordillera,N,bog,5,0.0435976396380654,0.741188157903377,75
6,Arctic Cordillera,N,bog,6,0.0447556525567115,1.17891571569013,90
7,Arctic Cordillera,N,bog,7,0.0457347385287548,1.83697568132833,105
8,Arctic Cordillera,N,bog,8,0.0465828613751319,2.82533781405519,120
9,Arctic Cordillera,N,bog,9,0.0473309587437914,4.30900315919848,135
10,Arctic Cordillera,N,bog,10,0.0480001546435657,6.53550497076306,150
11,Arctic Cordillera,N,bog,11,0.0486055159701839,9.87616573009987,165
12,Arctic Cordillera,N,bog,12,0.0491581675622118,14.8879858464931,180
13,Arctic Cordillera,N,bog,13,0.0496665577446965,22.4064786063567,195
14,Arctic Cordillera,N,bog,14,0.050137253534255,33.6849237898365,210
15,Arctic Cordillera,N,bog,15,0.0505754608306455,50.6032488760007,225
16,Arctic Cordillera,N,bog,16,0.0509853763806322,75.981351378572,240
17,Arctic Cordillera,N,bog,17,0.0513704328516605,114.049082717135,255
18,Arctic Cordillera,N,bog,18,0.0517334737492916,171.151224286327,270
19,Arctic Cordillera,N,bog,19,0.052076880978844,256.804951750959,285
20,Arctic Cordillera,N,bog,20,0.0524026696490659,385.286031630912,300
21,Arctic Cordillera,N,marsh,1,0.0380136682548992,0.0570205023823488,15
22,Arctic Cordillera,N,marsh,2,0.0424161832603995,0.149155028464122,30
23,Arctic Cordillera,N,marsh,3,0.0449914894474793,0.291219776867403,45
24,Arctic Cordillera,N,marsh,4,0.0468186982658998,0.507057712699954,60
25,Arctic Cordillera,N,marsh,5,0.0482359915343335,0.83294055635143,75
26,Arctic Cordillera,N,marsh,6,0.0493940044529796,1.32350184120662,90
27,Arctic Cordillera,N,marsh,7,0.0503730904250229,2.06081239744746,105
28,Arctic Cordillera,N,marsh,8,0.0512212132714,3.16805041607829,120
29,Arctic Cordillera,N,marsh,9,0.0519693106400595,4.83002959007752,135
30,Arctic Cordillera,N,marsh,10,0.0526385065398338,7.32400214492603,150
31,Arctic Cordillera,N,marsh,11,0.053243867866452,11.0658690191887,165
32,Arctic Cordillera,N,marsh,12,0.0537965194584799,16.6794983079708,180
33,Arctic Cordillera,N,marsh,13,0.0543049096409646,25.1007048264176,195
34,Arctic Cordillera,N,marsh,14,0.0547756054305232,37.7332206477722,210
35,Arctic Cordillera,N,marsh,15,0.0552138127269136,56.6826516907487,225
36,Arctic Cordillera,N,marsh,16,0.0556237282769003,85.1074131285384,240
37,Arctic Cordillera,N,marsh,17,0.0560087847479286,127.74513286993,255
38,Arctic Cordillera,N,marsh,18,0.0563718256455598,191.702257043363,270
39,Arctic Cordillera,N,marsh,19,0.0567152328751121,287.638458414357,285
40,Arctic Cordillera,N,marsh,20,0.0570410215453341,431.543249153853,300
41,Arctic Cordillera,N,permafrost,1,0.0335877260523975,0.0503815890785963,15
42,Arctic Cordillera,N,permafrost,2,0.0379902410578978,0.132557745204741,30
43,Arctic Cordillera,N,permafrost,3,0.0405655472449777,0.259684938674578,45
44,Arctic Cordillera,N,permafrost,4,0.0423927560633981,0.453116542106965,60
45,Arctic Cordillera,N,permafrost,5,0.0438100493318318,0.745389887158195,75
46,Arctic Cordillera,N,permafrost,6,0.044968062250478,1.18553692411301,90
47,Arctic Cordillera,N,permafrost,7,0.0459471482225212,1.8472261085033,105
48,Arctic Cordillera,N,permafrost,8,0.0467952710688984,2.84103206935829,120
49,Arctic Cordillera,N,permafrost,9,0.0475433684375578,4.33286315669377,135
50,Arctic Cordillera,N,permafrost,10,0.0482125643373321,6.57161358154666,150
51,Arctic Cordillera,N,permafrost,11,0.0488179256639504,9.93064726081591,165
52,Arctic Cordillera,N,permafrost,12,0.0493705772559783,14.9700267571078,180
53,Arctic Cordillera,N,permafrost,13,0.0498789674384629,22.5298585868194,195
54,Arctic Cordillera,N,permafrost,14,0.0503496632280215,33.8703123750712,210
55,Arctic Cordillera,N,permafrost,15,0.050787870524412,50.8816503683934,225
56,Arctic Cordillera,N,permafrost,16,0.0511977860743987,76.3992722317017,240
57,Arctic Cordillera,N,permafrost,17,0.051582842545427,114.676282611371,255
58,Arctic Cordillera,N,permafrost,18,0.0519458834430581,172.092342742221,270
59,Arctic Cordillera,N,permafrost,19,0.0522892906726104,258.21694804934,285
60,Arctic Cordillera,N,permafrost,20,0.0526150793428324,387.404344693024,300
61,Arctic Cordillera,N,poor fen,1,0.0344650412145009,0.0516975618217514,15
62,Arctic Cordillera,N,poor fen,2,0.0388675562200012,0.135847677062629,30
63,Arctic Cordillera,N,poor fen,3,0.0414428624070811,0.265935809204565,45
64,Arctic Cordillera,N,poor fen,4,0.0432700712255015,0.4638088206451,60
65,Arctic Cordillera,N,poor fen,5,0.0446873644939352,0.762744277708552,75
66,Arctic Cordillera,N,poor fen,6,0.0458453774125813,1.2128844826817,90
67,Arctic Cordillera,N,poor fen,7,0.0468244633846246,1.88956341909949,105
68,Arctic Cordillera,N,poor fen,8,0.0476725862310018,2.90585400799573,120
69,Arctic Cordillera,N,poor fen,9,0.0484206835996612,4.43141203739309,135
70,Arctic Cordillera,N,poor fen,10,0.0490898794994355,6.72075287533879,150
71,Arctic Cordillera,N,poor fen,11,0.0496952408260538,10.1556721742473,165
72,Arctic Cordillera,N,poor fen,12,0.0502478924180816,15.308880099998,180
73,Arctic Cordillera,N,poor fen,13,0.0507562826005663,23.0394545738979,195
74,Arctic Cordillera,N,poor fen,14,0.0512269783901249,34.636022328432,210
75,Arctic Cordillera,N,poor fen,15,0.0516651856865154,52.0315312711778,225
76,Arctic Cordillera,N,poor fen,16,0.052075101236502,78.1254095586214,240
77,Arctic Cordillera,N,poor fen,17,0.0524601577075304,117.266804574493,255
78,Arctic Cordillera,N,poor fen,18,0.0528231986051615,175.979441659648,270
79,Arctic Cordillera,N,poor fen,19,0.0531666058347138,264.048912398224,285
80,Arctic Cordillera,N,poor fen,20,0.0534923945049358,396.153607189093,300
81,Arctic Cordillera,N,rich fen,1,0.0381817127468866,0.0572725691203299,15
82,Arctic Cordillera,N,rich fen,2,0.0425842277523869,0.149785195309075,30
83,Arctic Cordillera,N,rich fen,3,0.0451595339394668,0.292417093872813,45
84,Arctic Cordillera,N,rich fen,4,0.0469867427578872,0.50910575494605,60
85,Arctic Cordillera,N,rich fen,5,0.0484040360263209,0.836264686458557,75
86,Arctic Cordillera,N,rich fen,6,0.0495620489449671,1.32874010310529,90
87,Arctic Cordillera,N,rich fen,7,0.0505411349170103,2.06892185703344,105
88,Arctic Cordillera,N,rich fen,8,0.0513892577633875,3.18046667219525,120
89,Arctic Cordillera,N,rich fen,9,0.0521373551320469,4.84890604099094,135
90,Arctic Cordillera,N,rich fen,10,0.0528065510318212,7.35256888803414,150
91,Arctic Cordillera,N,rich fen,11,0.0534119123584395,11.1089712005889,165
92,Arctic Cordillera,N,rich fen,12,0.0539645639504673,16.744403646809,180
93,Arctic Cordillera,N,rich fen,13,0.054472954132952,25.1983149014129,195
94,Arctic Cordillera,N,rich fen,14,0.0549436499225106,37.8798878270032,210
95,Arctic Cordillera,N,rich fen,15,0.0553818572189011,56.9029045263331,225
96,Arctic Cordillera,N,rich fen,16,0.0557917727688878,85.438044448653,240
97,Arctic Cordillera,N,rich fen,17,0.0561768292399161,128.241331916839,255
98,Arctic Cordillera,N,rich fen,18,0.0565398701375472,192.446807680465,270
99,Arctic Cordillera,N,rich fen,19,0.0568832773670995,288.755536436749,285
100,Arctic Cordillera,N,rich fen,20,0.0572090660373215,433.219118254179,300
101,Arctic Cordillera,N,swamp,1,0.0425149941686382,0.0637724912529573,15
102,Arctic Cordillera,N,swamp,2,0.0469175091741385,0.166035000640644,30
103,Arctic Cordillera,N,swamp,3,0.0494928153612183,0.323291724002793,45
104,Arctic Cordillera,N,swamp,4,0.0513200241796388,0.561917622273648,60
105,Arctic Cordillera,N,swamp,5,0.0527373174480725,0.92198240958258,75
106,Arctic Cordillera,N,swamp,6,0.0538953303667186,1.46381660992395,90
107,Arctic Cordillera,N,swamp,7,0.0548744163387619,2.27803653939407,105
108,Arctic Cordillera,N,swamp,8,0.0557225391851391,3.50063861786881,120
109,Arctic Cordillera,N,swamp,9,0.0564706365537985,5.33566388163391,135
110,Arctic Cordillera,N,swamp,10,0.0571398324535728,8.08920557113122,150
111,Arctic Cordillera,N,swamp,11,0.057745193780191,12.2204261473671,165
112,Arctic Cordillera,N,swamp,12,0.0582978453722189,18.418085989109,180
113,Arctic Cordillera,N,swamp,13,0.0588062355547036,27.7153383369956,195
114,Arctic Cordillera,N,swamp,14,0.0592769313442622,41.6619229025097,210
115,Arctic Cordillera,N,swamp,15,0.0597151386406526,62.5824570617256,225
116,Arctic Cordillera,N,swamp,16,0.0601250541906393,93.9638731738743,240
117,Arctic Cordillera,N,swamp,17,0.0605101106616676,141.036574926804,255
118,Arctic Cordillera,N,swamp,18,0.0608731515592988,211.646172117545,270
119,Arctic Cordillera,N,swamp,19,0.0612165587888511,317.5610830145,285
120,Arctic Cordillera,N,swamp,20,0.0615423474590731,476.433938042939,300
121,Arctic Cordillera,U,bog,1,0.0326287552729108,0.0489431329093662,15
122,Arctic Cordillera,U,bog,2,0.0370312702784111,0.128961604781666,30
123,Arctic Cordillera,U,bog,3,0.0396065764654909,0.252852271870735,45
124,Arctic Cordillera,U,bog,4,0.0414337852839114,0.44142908573197,60
125,Arctic Cordillera,U,bog,5,0.0428510785523451,0.726420246426473,75
126,Arctic Cordillera,U,bog,6,0.0440090914709912,1.1556440068462,90
127,Arctic Cordillera,U,bog,7,0.0449881774430345,1.80094827643384,105
128,Arctic Cordillera,U,bog,8,0.0458363002894116,2.77017686508488,120
129,Arctic Cordillera,U,bog,9,0.0465843976580711,4.22514189411443,135
130,Arctic Cordillera,U,bog,10,0.0472535935578454,6.40859323150842,150
131,Arctic Cordillera,U,bog,11,0.0478589548844636,9.68467827958932,165
132,Arctic Cordillera,U,bog,12,0.0484116064764915,14.5996348290987,180
133,Arctic Cordillera,U,bog,13,0.0489199966589762,21.9728322386365,195
134,Arctic Cordillera,U,bog,14,0.0493906924485347,33.0333343966276,210
135,Arctic Cordillera,U,bog,15,0.0498288997449252,49.6247449445588,225
136,Arctic Cordillera,U,bog,16,0.0502388152949119,74.5124756397805,240
137,Arctic Cordillera,U,bog,17,0.0506238717659402,111.84464926732,255
138,Arctic Cordillera,U,bog,18,0.0509869126635714,167.843454269975,270
139,Arctic Cordillera,U,bog,19,0.0513303198931237,251.842176884802,285
140,Arctic Cordillera,U,bog,20,0.0516561085633456,377.840749490048,300
141,Arctic Cordillera,U,marsh,1,0.0372671071691789,0.0559006607537684,15
142,Arctic Cordillera,U,marsh,2,0.0416696221746792,0.146355424392671,30
143,Arctic Cordillera,U,marsh,3,0.0442449283617591,0.285900529131646,45
144,Arctic Cordillera,U,marsh,4,0.0460721371801795,0.497958999467738,60
145,Arctic Cordillera,U,marsh,5,0.0474894304486132,0.818172644874526,75
146,Arctic Cordillera,U,marsh,6,0.0486474433672593,1.30023013236268,90
147,Arctic Cordillera,U,marsh,7,0.0496265293393026,2.02478499255297,105
148,Arctic Cordillera,U,marsh,8,0.0504746521856798,3.11288946710798,120
149,Arctic Cordillera,U,marsh,9,0.0512227495543392,4.74616832499347,135
150,Arctic Cordillera,U,marsh,10,0.0518919454541135,7.19709040567138,150
151,Arctic Cordillera,U,marsh,11,0.0524973067807318,10.8743815686782,165
152,Arctic Cordillera,U,marsh,12,0.0530499583727596,16.3911472905764,180
153,Arctic Cordillera,U,marsh,13,0.0535583485552443,24.6670584586975,195
154,Arctic Cordillera,U,marsh,14,0.0540290443448029,37.0816312545634,210
155,Arctic Cordillera,U,marsh,15,0.0544672516411933,55.7041477593069,225
156,Arctic Cordillera,U,marsh,16,0.05487716719118,83.6385373897471,240
157,Arctic Cordillera,U,marsh,17,0.0552622236622083,125.540699420114,255
158,Arctic Cordillera,U,marsh,18,0.0556252645598395,188.394487027011,270
159,Arctic Cordillera,U,marsh,19,0.0559686717893918,282.6756835482,285
160,Arctic Cordillera,U,marsh,20,0.0562944604596138,424.09796701299,300
161,Arctic Cordillera,U,permafrost,1,0.0328411649666773,0.0492617474500159,15
162,Arctic Cordillera,U,permafrost,2,0.0372436799721775,0.12975814113329,30
163,Arctic Cordillera,U,permafrost,3,0.0398189861592574,0.254365690938821,45
164,Arctic Cordillera,U,permafrost,4,0.0416461949776778,0.444017828874749,60
165,Arctic Cordillera,U,permafrost,5,0.0430634882461116,0.73062197568129,75
166,Arctic Cordillera,U,permafrost,6,0.0442215011647577,1.16226521526907,90
167,Arctic Cordillera,U,permafrost,7,0.0452005871368009,1.81119870360881,105
168,Arctic Cordillera,U,permafrost,8,0.0460487099831781,2.78587112038798,120
169,Arctic Cordillera,U,permafrost,9,0.0467968073518375,4.24900189160973,135
170,Arctic Cordillera,U,permafrost,10,0.0474660032516118,6.44470184229201,150
171,Arctic Cordillera,U,permafrost,11,0.0480713645782301,9.73915981030536,165
172,Arctic Cordillera,U,permafrost,12,0.048624016170258,14.6816757397134,180
173,Arctic Cordillera,U,permafrost,13,0.0491324063527427,22.0962122190993,195
174,Arctic Cordillera,U,permafrost,14,0.0496031021423012,33.2187229818623,210
175,Arctic Cordillera,U,permafrost,15,0.0500413094386917,49.9031464369515,225
176,Arctic Cordillera,U,permafrost,16,0.0504512249886784,74.9303964929103,240
177,Arctic Cordillera,U,permafrost,17,0.0508362814597067,112.471849161555,255
178,Arctic Cordillera,U,permafrost,18,0.0511993223573378,168.784572725868,270
179,Arctic Cordillera,U,permafrost,19,0.0515427295868901,253.254173183183,285
180,Arctic Cordillera,U,permafrost,20,0.0518685182571121,379.95906255216,300
181,Arctic Cordillera,U,poor fen,1,0.0337184801287807,0.050577720193171,15
182,Arctic Cordillera,U,poor fen,2,0.0381209951342809,0.133048072991178,30
183,Arctic Cordillera,U,poor fen,3,0.0406963013213608,0.260616561468808,45
184,Arctic Cordillera,U,poor fen,4,0.0425235101397812,0.454710107412884,60
185,Arctic Cordillera,U,poor fen,5,0.0439408034082149,0.747976366231648,75
186,Arctic Cordillera,U,poor fen,6,0.0450988163268611,1.18961277383776,90
187,Arctic Cordillera,U,poor fen,7,0.0460779022989043,1.853536014205,105
188,Arctic Cordillera,U,poor fen,8,0.0469260251452815,2.85069305902542,120
189,Arctic Cordillera,U,poor fen,9,0.0476741225139409,4.34755077230905,135
190,Arctic Cordillera,U,poor fen,10,0.0483433184137152,6.59384113608415,150
191,Arctic Cordillera,U,poor fen,11,0.0489486797403335,9.96418472373672,165
192,Arctic Cordillera,U,poor fen,12,0.0495013313323613,15.0205290826036,180
193,Arctic Cordillera,U,poor fen,13,0.050009721514846,22.6058082061777,195
194,Arctic Cordillera,U,poor fen,14,0.0504804173044046,33.9844329352231,210
195,Arctic Cordillera,U,poor fen,15,0.0509186246007951,51.0530273397359,225
196,Arctic Cordillera,U,poor fen,16,0.0513285401507818,76.65653381983,240
197,Arctic Cordillera,U,poor fen,17,0.0517135966218101,115.062371124678,255
198,Arctic Cordillera,U,poor fen,18,0.0520766375194412,172.671671643296,270
199,Arctic Cordillera,U,poor fen,19,0.0524200447489935,259.086137532067,285
200,Arctic Cordillera,U,poor fen,20,0.0527458334192155,388.70832504823,300
201,Arctic Cordillera,U,rich fen,1,0.0374351516611664,0.0561527274917495,15
202,Arctic Cordillera,U,rich fen,2,0.0418376666666666,0.146985591237624,30
203,Arctic Cordillera,U,rich fen,3,0.0444129728537465,0.287097846137056,45
204,Arctic Cordillera,U,rich fen,4,0.0462401816721669,0.500007041713834,60
205,Arctic Cordillera,U,rich fen,5,0.0476574749406006,0.821496774981653,75
206,Arctic Cordillera,U,rich fen,6,0.0488154878592468,1.30546839426135,90
207,Arctic Cordillera,U,rich fen,7,0.04979457383129,2.03289445213896,105
208,Arctic Cordillera,U,rich fen,8,0.0506426966776672,3.12530572322494,120
209,Arctic Cordillera,U,rich fen,9,0.0513907940463266,4.7650447759069,135
210,Arctic Cordillera,U,rich fen,10,0.0520599899461009,7.2256571487795,150
211,Arctic Cordillera,U,rich fen,11,0.0526653512727192,10.9174837500783,165
212,Arctic Cordillera,U,rich fen,12,0.0532180028647471,16.4560526294146,180
213,Arctic Cordillera,U,rich fen,13,0.0537263930472317,24.7646685336928,195
214,Arctic Cordillera,U,rich fen,14,0.0541970888367903,37.2282984337943,210
215,Arctic Cordillera,U,rich fen,15,0.0546352961331808,55.9244005948912,225
216,Arctic Cordillera,U,rich fen,16,0.0550452116831675,83.9691687098616,240
217,Arctic Cordillera,U,rich fen,17,0.0554302681541958,126.036898467024,255
218,Arctic Cordillera,U,rich fen,18,0.0557933090518269,189.139037664113,270
219,Arctic Cordillera,U,rich fen,19,0.0561367162813792,283.792761570592,285
220,Arctic Cordillera,U,rich fen,20,0.0564625049516012,425.773836113315,300
221,Arctic Cordillera,U,swamp,1,0.0417684330829179,0.0626526496243769,15
222,Arctic Cordillera,U,swamp,2,0.0461709480884182,0.163235396569193,30
223,Arctic Cordillera,U,swamp,3,0.0487462542754981,0.317972476267036,45
224,Arctic Cordillera,U,swamp,4,0.0505734630939185,0.552818909041432,60
225,Arctic Cordillera,U,swamp,5,0.0519907563623522,0.907214498105676,75
226,Arctic Cordillera,U,swamp,6,0.0531487692809983,1.44054490108001,90
227,Arctic Cordillera,U,swamp,7,0.0541278552530416,2.24200913449958,105
228,Arctic Cordillera,U,swamp,8,0.0549759780994188,3.4454776688985,120
229,Arctic Cordillera,U,swamp,9,0.0557240754680782,5.25180261654986,135
230,Arctic Cordillera,U,swamp,10,0.0563932713678525,7.96229383187657,150
231,Arctic Cordillera,U,swamp,11,0.0569986326944708,12.0289386968566,165
232,Arctic Cordillera,U,swamp,12,0.0575512842864986,18.1297349717146,180
233,Arctic Cordillera,U,swamp,13,0.0580596744689833,27.2816919692754,195
234,Arctic Cordillera,U,swamp,14,0.0585303702585419,41.0103335093009,210
235,Arctic Cordillera,U,swamp,15,0.0589685775549324,61.6039531302837,225
236,Arctic Cordillera,U,swamp,16,0.059378493104919,92.4949974350829,240
237,Arctic Cordillera,U,swamp,17,0.0597635495759474,138.832141476988,255
238,Arctic Cordillera,U,swamp,18,0.0601265904735785,208.338402101193,270
239,Arctic Cordillera,U,swamp,19,0.0604699977031308,312.598308148344,285
240,Arctic Cordillera,U,swamp,20,0.0607957863733528,468.988655902076,300
241,Arctic Cordillera,Y,bog,1,0.035495993896191,0.0532439908442865,15
242,Arctic Cordillera,Y,bog,2,0.0398985089016913,0.139713749618967,30
243,Arctic Cordillera,Y,bog,3,0.0424738150887711,0.273281347061607,45
244,Arctic Cordillera,Y,bog,4,0.0443010239071916,0.476373556453197,60
245,Arctic Cordillera,Y,bog,5,0.0457183171756253,0.783137810443234,75
246,Arctic Cordillera,Y,bog,6,0.0468763300942714,1.24502121080626,90
247,Arctic Cordillera,Y,bog,7,0.0478554160663147,1.93931494030886,105
248,Arctic Cordillera,Y,bog,8,0.0487035389126918,2.98202771883232,120
249,Arctic Cordillera,Y,bog,9,0.0494516362813513,4.54721903267051,135
250,Arctic Cordillera,Y,bog,10,0.0501208321811256,6.89600979727746,150
251,Arctic Cordillera,Y,bog,11,0.0507261935077438,10.4201039861778,165
252,Arctic Cordillera,Y,bog,12,0.0512788450997717,15.7070742469164,180
253,Arctic Cordillera,Y,bog,13,0.0517872352822564,23.6382922232979,195
254,Arctic Cordillera,Y,bog,14,0.0522579310718149,35.5358252315546,210
255,Arctic Cordillera,Y,bog,15,0.0526961383682054,53.3827820548842,225
256,Arctic Cordillera,Y,bog,16,0.0531060539181921,80.1538321632036,240
257,Arctic Cordillera,Y,bog,17,0.0534911103892204,120.310984910389,255
258,Arctic Cordillera,Y,bog,18,0.0538541512868516,180.547258592514,270
259,Arctic Cordillera,Y,bog,19,0.0541975585164039,270.902184226546,285
260,Arctic Cordillera,Y,bog,20,0.0545233471866258,406.435061360598,300
261,Arctic Cordillera,Y,marsh,1,0.0401343457924591,0.0602015186886887,15
262,Arctic Cordillera,Y,marsh,2,0.0445368607979594,0.157107569229972,30
263,Arctic Cordillera,Y,marsh,3,0.0471121669850393,0.306329604322517,45
264,Arctic Cordillera,Y,marsh,4,0.0489393758034597,0.532903470188965,60
265,Arctic Cordillera,Y,marsh,5,0.0503566690718934,0.874890208891288,75
266,Arctic Cordillera,Y,marsh,6,0.0515146819905395,1.38960733632274,90
267,Arctic Cordillera,Y,marsh,7,0.0524937679625828,2.16315165642799,105
268,Arctic Cordillera,Y,marsh,8,0.05334189080896,3.32474032085542,120
269,Arctic Cordillera,Y,marsh,9,0.0540899881776194,5.06824546354956,135
270,Arctic Cordillera,Y,marsh,10,0.0547591840773937,7.68450697144042,150
271,Arctic Cordillera,Y,marsh,11,0.055364545404012,11.6098072752667,165
272,Arctic Cordillera,Y,marsh,12,0.0559171969960398,17.498586708394,180
273,Arctic Cordillera,Y,marsh,13,0.0564255871785245,26.3325184433588,195
274,Arctic Cordillera,Y,marsh,14,0.0568962829680831,39.5841220894904,210
275,Arctic Cordillera,Y,marsh,15,0.0573344902644735,59.4621848696323,225
276,Arctic Cordillera,Y,marsh,16,0.0577444058144602,89.2798939131701,240
277,Arctic Cordillera,Y,marsh,17,0.0581294622854885,134.007035063183,255
278,Arctic Cordillera,Y,marsh,18,0.0584925031831197,201.09829134955,270
279,Arctic Cordillera,Y,marsh,19,0.058835910412672,301.735690889944,285
280,Arctic Cordillera,Y,marsh,20,0.059161699082894,452.69227888354,300
281,Arctic Cordillera,Y,permafrost,1,0.0357084035899575,0.0535626053849362,15
282,Arctic Cordillera,Y,permafrost,2,0.0401109185954577,0.140510285970591,30
283,Arctic Cordillera,Y,permafrost,3,0.0426862247825376,0.274794766129693,45
284,Arctic Cordillera,Y,permafrost,4,0.044513433600958,0.478962299595976,60
285,Arctic Cordillera,Y,permafrost,5,0.0459307268693918,0.787339539698052,75
286,Arctic Cordillera,Y,permafrost,6,0.0470887397880379,1.25164241922913,90
287,Arctic Cordillera,Y,permafrost,7,0.0480678257600811,1.94956536748382,105
288,Arctic Cordillera,Y,permafrost,8,0.0489159486064583,2.99772197413542,120
289,Arctic Cordillera,Y,permafrost,9,0.0496640459751177,4.57107903016581,135
290,Arctic Cordillera,Y,permafrost,10,0.050333241874892,6.93211840806105,150
291,Arctic Cordillera,Y,permafrost,11,0.0509386032015103,10.4745855168938,165
292,Arctic Cordillera,Y,permafrost,12,0.0514912547935382,15.7891151575311,180
293,Arctic Cordillera,Y,permafrost,13,0.0519996449760229,23.7616722037606,195
294,Arctic Cordillera,Y,permafrost,14,0.0524703407655814,35.7212138167893,210
295,Arctic Cordillera,Y,permafrost,15,0.0529085480619719,53.661183547277,225
296,Arctic Cordillera,Y,permafrost,16,0.0533184636119586,80.5717530163334,240
297,Arctic Cordillera,Y,permafrost,17,0.0537035200829869,120.938184804625,255
298,Arctic Cordillera,Y,permafrost,18,0.054066560980618,181.488377048408,270
299,Arctic Cordillera,Y,permafrost,19,0.0544099682101703,272.314180524927,285
300,Arctic Cordillera,Y,permafrost,20,0.0547357568803923,408.553374422711,300
301,Arctic Cordillera,Y,poor fen,1,0.0365857187520608,0.0548785781280913,15
302,Arctic Cordillera,Y,poor fen,2,0.0409882337575611,0.143800217828479,30
303,Arctic Cordillera,Y,poor fen,3,0.043563539944641,0.281045636659679,45
304,Arctic Cordillera,Y,poor fen,4,0.0453907487630614,0.489654578134111,60
305,Arctic Cordillera,Y,poor fen,5,0.0468080420314951,0.804693930248409,75
306,Arctic Cordillera,Y,poor fen,6,0.0479660549501413,1.27898997779783,90
307,Arctic Cordillera,Y,poor fen,7,0.0489451409221845,1.99190267808002,105
308,Arctic Cordillera,Y,poor fen,8,0.0497932637685617,3.06254391277287,120
309,Arctic Cordillera,Y,poor fen,9,0.0505413611372211,4.66962791086513,135
310,Arctic Cordillera,Y,poor fen,10,0.0512105570369954,7.08125770185319,150
311,Arctic Cordillera,Y,poor fen,11,0.0518159183636137,10.6996104303252,165
312,Arctic Cordillera,Y,poor fen,12,0.0523685699556415,16.1279685004213,180
313,Arctic Cordillera,Y,poor fen,13,0.0528769601381262,24.2712681908391,195
314,Arctic Cordillera,Y,poor fen,14,0.0533476559276848,36.4869237701502,210
315,Arctic Cordillera,Y,poor fen,15,0.0537858632240753,54.8110644500614,225
316,Arctic Cordillera,Y,poor fen,16,0.054195778774062,82.2978903432531,240
317,Arctic Cordillera,Y,poor fen,17,0.0545808352450903,123.528706767747,255
318,Arctic Cordillera,Y,poor fen,18,0.0549438761427214,185.375475965835,270
319,Arctic Cordillera,Y,poor fen,19,0.0552872833722737,278.146144873811,285
320,Arctic Cordillera,Y,poor fen,20,0.0556130720424957,417.30263691878,300
321,Arctic Cordillera,Y,rich fen,1,0.0403023902844466,0.0604535854266698,15
322,Arctic Cordillera,Y,rich fen,2,0.0447049052899468,0.157737736074925,30
323,Arctic Cordillera,Y,rich fen,3,0.0472802114770267,0.307526921327927,45
324,Arctic Cordillera,Y,rich fen,4,0.0491074202954471,0.534951512435062,60
325,Arctic Cordillera,Y,rich fen,5,0.0505247135638808,0.878214338998414,75
326,Arctic Cordillera,Y,rich fen,6,0.051682726482527,1.39484559822141,90
327,Arctic Cordillera,Y,rich fen,7,0.0526618124545702,2.17126111601397,105
328,Arctic Cordillera,Y,rich fen,8,0.0535099353009474,3.33715657697238,120
329,Arctic Cordillera,Y,rich fen,9,0.0542580326696068,5.08712191446298,135
330,Arctic Cordillera,Y,rich fen,10,0.0549272285693811,7.71307371454854,150
331,Arctic Cordillera,Y,rich fen,11,0.0555325898959994,11.6529094566668,165
332,Arctic Cordillera,Y,rich fen,12,0.0560852414880273,17.5634920472323,180
333,Arctic Cordillera,Y,rich fen,13,0.0565936316705119,26.4301285183542,195
334,Arctic Cordillera,Y,rich fen,14,0.0570643274600705,39.7307892687213,210
335,Arctic Cordillera,Y,rich fen,15,0.057502534756461,59.6824377052167,225
336,Arctic Cordillera,Y,rich fen,16,0.0579124503064477,89.6105252332847,240
337,Arctic Cordillera,Y,rich fen,17,0.058297506777476,134.503234110093,255
338,Arctic Cordillera,Y,rich fen,18,0.0586605476751071,201.842841986653,270
339,Arctic Cordillera,Y,rich fen,19,0.0590039549046594,302.852768912336,285
340,Arctic Cordillera,Y,rich fen,20,0.0593297435748814,454.368147983866,300
341,Arctic Cordillera,Y,swamp,1,0.0446356717061981,0.0669535075592972,15
342,Arctic Cordillera,Y,swamp,2,0.0490381867116984,0.173987541406493,30
343,Arctic Cordillera,Y,swamp,3,0.0516134928987783,0.338401551457907,45
344,Arctic Cordillera,Y,swamp,4,0.0534407017171987,0.587763379762659,60
345,Arctic Cordillera,Y,swamp,5,0.0548579949856324,0.963932062122437,75
346,Arctic Cordillera,Y,swamp,6,0.0560160079042785,1.52992210504007,90
347,Arctic Cordillera,Y,swamp,7,0.0569950938763218,2.38037579837459,105
348,Arctic Cordillera,Y,swamp,8,0.057843216722699,3.65732852264594,120
349,Arctic Cordillera,Y,swamp,9,0.0585913140913584,5.57387975510595,135
350,Arctic Cordillera,Y,swamp,10,0.0592605099911327,8.44971039764562,150
351,Arctic Cordillera,Y,swamp,11,0.059865871317751,12.7643644034451,165
352,Arctic Cordillera,Y,swamp,12,0.0604185229097788,19.2371743895322,180
353,Arctic Cordillera,Y,swamp,13,0.0609269130922635,28.9471519539368,195
